"","gene_id","gene_name","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"3047","ENSG00000136631.14","VPS45","protein_coding",0.109182587286744,-0.399107322310664,0.0813919758809039,0.499879418909885,0.999999999912779
"17920","ENSG00000239264.8","TXNDC5","protein_coding",0.102384479433119,0.853965494129924,0.0271800059207796,0.499994325781889,0.999999999912779
"13301","ENSG00000109181.11","UGT2B10","protein_coding",0.10011094609088,9.87048006889502,0.00175795206155886,0.500128146500136,0.999999999912779
"2158","ENSG00000225568.1","AC093155.1","processed_pseudogene",-0.100010776973032,6.26820758289604,-0.000188457150120629,0.500190626972399,0.999999999912779
"7204","ENSG00000135968.20","GCC2","protein_coding",0.100116004136961,3.38737129956579,0.00181597905681914,0.500216950978477,0.999999999912779
"8893","ENSG00000227432.1","AC053503.1","antisense",0.100057976075733,1.33680997232419,0.000946828440635778,0.500220699245634,0.999999999912779
"3286","ENSG00000143612.20","C1orf43","protein_coding",0.100253171978915,0.610402924349115,0.00368813816586057,0.500412320725821,0.999999999912779
"5394","ENSG00000230090.5","AC108025.1","processed_transcript",-0.0999369518464751,7.01298418227079,0,0.500549692799198,0.999999999912779
"8060","ENSG00000226072.1","AC016772.1","processed_pseudogene",0.102007380956543,2.13249115545953,0.0232352321330017,0.500714324882701,0.999999999912779
"6550","ENSG00000239779.6","WBP1","protein_coding",-0.099901891208588,3.92166078183915,0,0.500829666722952,0.999999999912779
"4700","ENSG00000234419.1","CICP13","processed_pseudogene",0.0998797970866563,1.77028852084398,0,0.500992849151778,0.999999999912779
"10826","ENSG00000198919.12","DZIP3","protein_coding",0.101148748733394,0.137623372443425,0.0141805025406259,0.501100081633008,0.999999999912779
"13073","ENSG00000268967.1","AC119751.7","processed_pseudogene",-0.105039240768174,0.525983531720308,-0.0500702920513314,0.501243600980015,0.999999999912779
"14105","ENSG00000248802.1","AC078850.2","lincRNA",-0.108439097184703,-0.713079312805914,-0.0754666357196752,0.501535716083617,0.999999999912779
"6566","ENSG00000233872.1","AC005033.1","processed_pseudogene",-0.0998041652835964,4.08800113099339,0,0.501636909429811,0.999999999912779
"8293","ENSG00000115252.18","PDE1A","protein_coding",0.100222660976053,2.44007616335009,0.00306482642490714,0.501861041893215,0.999999999912779
"10175","ENSG00000214706.10","IFRD2","protein_coding",0.100485520890242,4.45128742185452,0.0063411614785637,0.502085291038365,0.999999999912779
"18718","ENSG00000197283.16","SYNGAP1","protein_coding",-0.0997423040145966,4.93460231695229,0,0.502262445674113,0.999999999912779
"13086","ENSG00000251040.1","LINC02480","lincRNA",-0.103694320058441,-0.914349306531739,-0.0382939646307281,0.502468794070191,0.999999999912779
"6588","ENSG00000005436.13","GCFC2","protein_coding",-0.0997805921620949,6.51970535689113,0,0.502522887028034,0.999999999912779
"14330","ENSG00000164169.12","PRMT9","protein_coding",0.0997317420157694,2.98123425550768,0,0.502556852786761,0.999999999912779
"6422","ENSG00000115977.18","AAK1","protein_coding",-0.0996584394817312,8.19426915128681,0,0.502638292455271,0.999999999912779
"10582","ENSG00000265193.1","MIR3923","miRNA",0.100224797481097,-1.11107113910212,0.00300920707565344,0.502656747824258,0.999999999912779
"1350","ENSG00000233708.1","AL512353.2","processed_pseudogene",-0.100936315118065,3.64809120261522,-0.0114339553901019,0.502759747678947,0.999999999912779
"5151","ENSG00000232184.1","AL662889.1","sense_intronic",0.102141320369026,-0.46017882044602,0.0238724164401602,0.502912700112186,0.999999999912779
"6253","ENSG00000222251.1","RNA5SP95","rRNA_pseudogene",0.0996217583132716,1.56012288771859,0,0.503014273273893,0.999999999912779
"3017","ENSG00000284964.1","AC242842.2","transcribed_unprocessed_pseudogene",0.0996336336352186,2.45262379120742,0,0.503106591412431,0.999999999912779
"6338","ENSG00000179833.4","SERTAD2","protein_coding",-0.0997070982774403,1.49548470129531,0,0.503112842484946,0.999999999912779
"4306","ENSG00000227109.1","CRIP1P3","processed_pseudogene",0.0996212377131654,5.40707301079284,0,0.503157868464951,0.999999999912779
"12190","ENSG00000188729.6","OSTN","protein_coding",-0.0995814568695362,1.2830022382139,0,0.503197361972925,0.999999999912779
"1284","ENSG00000260920.2","AL031985.3","sense_overlapping",-0.102153343874454,0.299966876262625,-0.0239048560861382,0.503202178809919,0.999999999912779
"6696","ENSG00000168878.16","SFTPB","protein_coding",-0.102760438123556,-0.541119735273989,-0.029644806720622,0.503248131523528,0.999999999912779
"2547","ENSG00000235407.1","CYMP-AS1","lincRNA",0.104096987364206,0.837701905023237,0.0413995060427809,0.503464691803173,0.999999999912779
"7751","ENSG00000238065.1","AC010740.1","processed_pseudogene",0.0999893626308142,4.74623617794635,0,0.503518283085625,0.999999999912779
"3826","ENSG00000117501.14","MROH9","protein_coding",-0.0995368941564143,5.49401311520054,0,0.503992827432856,0.999999999912779
"17809","ENSG00000124570.19","SERPINB6","protein_coding",-0.100898783047401,-0.926438364867704,-0.0107570320542986,0.504076115114996,0.999999999912779
"987","ENSG00000270927.1","AL645944.1","processed_pseudogene",0.0994517519034478,2.03240460944667,0,0.504171187237893,0.999999999912779
"1397","ENSG00000159214.12","CCDC24","protein_coding",-0.102743489904046,0.973056796671919,-0.0291999409435351,0.504178203272989,0.999999999912779
"10520","ENSG00000252651.1","RNU6-557P","snRNA",0.0994613947727487,3.30180150952536,0,0.504201280471123,0.999999999912779
"12055","ENSG00000145191.13","EIF2B5","protein_coding",-0.0994258224551481,3.51571970520972,0,0.504442928595653,0.999999999912779
"7411","ENSG00000229326.3","AC069154.1","processed_pseudogene",0.114134206267183,-0.592660286318186,0.110000868637016,0.504499678964227,0.999999999912779
"7617","ENSG00000231777.1","MTND4P21","unprocessed_pseudogene",0.099463302452886,0.638631300430796,0,0.504528024135432,0.999999999912779
"13875","ENSG00000272795.1","AC126283.1","lincRNA",0.101675700232662,0.0744634898743822,0.0188022412857488,0.50463920231473,0.999999999912779
"514","ENSG00000224459.1","SLC25A34-AS1","antisense",0.101512965493545,0.134600323929429,0.0170811928437005,0.50495169355216,0.999999999912779
"2233","ENSG00000233401.1","PRKAR1AP1","processed_pseudogene",0.0993230159870904,0.717781651319675,0,0.504980526985414,0.999999999912779
"11236","ENSG00000251178.1","OR7E21P","unprocessed_pseudogene",-0.0993193283017237,5.02314315280436,0,0.505016924719528,0.999999999912779
"5386","ENSG00000229550.1","AC012445.1","lincRNA",-0.0993334580867949,7.02020387316054,0,0.505143564114455,0.999999999912779
"8056","ENSG00000138399.17","FASTKD1","protein_coding",-0.0993754805763449,7.51370111566675,0,0.505202799521523,0.999999999912779
"4330","ENSG00000183155.4","RABIF","protein_coding",0.102928719504011,1.1802215502791,0.0305538799447713,0.50531029434053,0.999999999912779
"5208","ENSG00000252011.1","RF00402","snoRNA",0.100104614167141,0.888832189051884,0.00132482030149143,0.505331766917248,0.999999999912779
"691","ENSG00000090686.15","USP48","protein_coding",-0.0992617795004079,4.76808825234806,0,0.505438629146109,0.999999999912779
"15810","ENSG00000249352.4","LINC02198","lincRNA",0.0993138646280448,1.12403295904834,0,0.505505671402829,0.999999999912779
"6208","ENSG00000233251.7","AC007743.1","antisense",-0.099199753094396,2.13982178630276,0,0.50594197596935,0.999999999912779
"15618","ENSG00000249454.1","GZMAP1","unprocessed_pseudogene",0.0991534479469186,1.07816275842042,0,0.506125906710526,0.999999999912779
"1908","ENSG00000232284.7","GNG12-AS1","antisense",0.0991319551997732,-0.167923332700485,0,0.506274332250607,0.999999999912779
"12078","ENSG00000230215.1","LINC01840","antisense",-0.0991648202332597,5.15812827263358,0,0.506293560639974,0.999999999912779
"11117","ENSG00000241439.1","AC092903.1","processed_pseudogene",-0.10604712773864,-0.833645542003555,-0.0559959124001161,0.506304800196388,0.999999999912779
"9085","ENSG00000237641.1","AC073476.1","processed_pseudogene",0.100784524751588,0.395968213475436,0.00913470163327234,0.506344129542504,0.999999999912779
"18124","ENSG00000112293.14","GPLD1","protein_coding",0.102548692709148,1.27558309303667,0.0267629108561342,0.506404819391363,0.999999999912779
"4131","ENSG00000285894.1","AL136372.2","lincRNA",0.0991125774021858,3.56595198374999,0,0.506422078326616,0.999999999912779
"12106","ENSG00000234548.5","LINC02020","lincRNA",-0.0991115062039139,2.72293522347042,0,0.506431036931636,0.999999999912779
"16766","ENSG00000270892.1","AC006077.1","processed_pseudogene",-0.0991466276799387,3.77052500398612,0,0.506565653091445,0.999999999912779
"16311","ENSG00000250391.1","AC092284.1","processed_pseudogene",-0.0993606404419855,5.09410870768403,0,0.506612225370421,0.999999999912779
"14068","ENSG00000250484.2","PPIAP76","processed_pseudogene",0.11630194789368,-1.36666338488253,0.120932565679993,0.506661674802284,0.999999999912779
"17340","ENSG00000223908.5","AC068657.1","processed_pseudogene",0.099268301442786,6.51278973173793,0,0.506689806070032,0.999999999912779
"7717","ENSG00000144229.11","THSD7B","protein_coding",0.0995385956100157,3.4806886984698,0,0.506787535368127,0.999999999912779
"7450","ENSG00000224655.5","LINC01823","lincRNA",-0.0991073649329081,1.26088518741106,0,0.506892303779363,0.999999999912779
"17338","ENSG00000199398.1","RF00019","misc_RNA",0.0991450917406996,6.17361606140201,0,0.507004710111562,0.999999999912779
"7898","ENSG00000233248.1","MTND6P9","processed_pseudogene",-0.0991147279955324,3.38822031895504,0,0.507005920572111,0.999999999912779
"9637","ENSG00000224074.3","LINC00691","lincRNA",-0.0990022475808669,6.89988834076265,0,0.507139163858223,0.999999999912779
"11370","ENSG00000051382.8","PIK3CB","protein_coding",0.133516220908345,-1.10447075211345,0.197131157115433,0.50717537834957,0.999999999912779
"11058","ENSG00000273454.1","AC112503.2","lincRNA",0.0999238106522539,2.18136973217885,0,0.507186521027102,0.999999999912779
"7424","ENSG00000144118.13","RALB","protein_coding",-0.0991656216834475,4.73605940992637,0,0.507322515470378,0.999999999912779
"1320","ENSG00000284895.1","AC119676.1","protein_coding",-0.0990655342491411,7.92235619812656,0,0.507502239772247,0.999999999912779
"7821","ENSG00000212181.1","RF00554","snoRNA",0.120775191000374,-1.02620548477172,0.143185424661375,0.507629612176521,0.999999999912779
"9641","ENSG00000224822.1","THRB-IT1","sense_intronic",-0.0990126768617368,7.53630007484188,0,0.507644391496259,0.999999999912779
"17608","ENSG00000146094.14","DOK3","protein_coding",0.103955063707982,-1.04459163540041,0.0387866015344092,0.507679116836202,0.999999999912779
"3375","ENSG00000283442.1","RF00015","snRNA",0.102262940949968,1.84294860206664,0.0237527423826283,0.507766617819259,0.999999999912779
"4349","ENSG00000233791.5","LINC01136","lincRNA",0.0989856733682304,1.27863286688056,0,0.507771014416378,0.999999999912779
"12594","ENSG00000249767.1","ENPP7P10","unprocessed_pseudogene",-0.099420638961376,6.4269312734549,0,0.507784418310071,0.999999999912779
"13440","ENSG00000138757.14","G3BP2","protein_coding",-0.0988939077144148,8.13611622024927,0,0.507858955983555,0.999999999912779
"6474","ENSG00000234896.1","OR7E62P","unprocessed_pseudogene",-0.098895130430825,5.34948378263518,0,0.507881614608839,0.999999999912779
"14067","ENSG00000250458.2","AC093767.1","processed_pseudogene",0.0993178343715166,6.46741265070877,0,0.507886309754655,0.999999999912779
"18922","ENSG00000278224.6","PRICKLE4","protein_coding",0.0988974996908213,0.976298137750694,0,0.507990101978772,0.999999999912779
"8360","ENSG00000151687.14","ANKAR","protein_coding",0.0988808881131436,0.713372801590197,0,0.508107622609278,0.999999999912779
"8751","ENSG00000207274.1","SNORA70I","snoRNA",0.098871679314932,4.4867842083317,0,0.508136272520469,0.999999999912779
"12237","ENSG00000133657.15","ATP13A3","protein_coding",-0.0990154260420267,5.89290176880121,0,0.508375023247301,0.999999999912779
"16061","ENSG00000251366.1","DBIP2","processed_pseudogene",-0.104882531286684,-0.682085918961197,-0.0461648549035835,0.5083761755245,0.999999999912779
"1406","ENSG00000226804.4","AL359839.1","processed_pseudogene",-0.100273758516602,2.38330581374105,-0.00320676247470843,0.508495891972705,0.999999999912779
"16077","ENSG00000172497.8","ACOT12","protein_coding",0.110261028092067,0.948974882491285,0.084483364397254,0.508523088495724,0.999999999912779
"7963","ENSG00000283734.1","MIR4785","miRNA",0.101893644398271,5.73803541112956,0.0200638434671999,0.508568584912691,0.999999999912779
"18910","ENSG00000234753.5","FOXP4-AS1","antisense",0.0990059134517511,-1.0979420079088,0,0.508582710520777,0.999999999912779
"9987","ENSG00000285788.1","AC099782.2","antisense",0.118084139381056,-1.0427830546741,0.129169278981275,0.508764196486376,0.999999999912779
"9292","ENSG00000224232.1","AC005104.2","processed_pseudogene",-0.0989085422611373,7.54145441425043,0,0.508857638374229,0.999999999912779
"4944","ENSG00000233461.5","AL445524.1","antisense",0.0990486921517331,-0.263116174392597,0,0.508876302293752,0.999999999912779
"330","ENSG00000178585.14","CTNNBIP1","protein_coding",0.0993497331974574,2.78071720032521,0,0.509079364429776,0.999999999912779
"3484","ENSG00000198703.2","OR10R3P","unprocessed_pseudogene",0.098784416351168,-0.166177971572843,0,0.50910492923055,0.999999999912779
"10577","ENSG00000240241.5","AC108752.1","lincRNA",0.0995083285307908,2.38086140243039,0,0.509109368829538,0.999999999912779
"9860","ENSG00000202517.1","RF00264","snoRNA",0.0986814795046953,0.607206829184294,0,0.509305161388975,0.999999999912779
"11883","ENSG00000144962.6","SPATA16","protein_coding",0.0987777674082087,6.94999291707957,0,0.509438013643119,0.999999999912779
"204","ENSG00000236423.5","LINC01134","lincRNA",-0.206688209670454,1.01884425176051,-0.360774640463887,0.509458958195187,0.999999999912779
"5915","ENSG00000003509.15","NDUFAF7","protein_coding",0.0986494982392678,4.98013267390528,0,0.509478930797278,0.999999999912779
"14063","ENSG00000251526.1","LINC02435","lincRNA",0.114951075886183,-0.493473369133804,0.112037023550259,0.509508467345077,0.999999999912779
"15825","ENSG00000271045.1","NDUFB9P1","processed_pseudogene",0.115570572661588,0.0560239101912264,0.115452999111248,0.509514182117449,0.999999999912779
"8746","ENSG00000174453.9","VWC2L","protein_coding",0.0992412552857057,4.84618299395371,0,0.509528274816033,0.999999999912779
"6110","ENSG00000251889.1","RNU4-49P","snRNA",0.10171094120199,2.01736958368227,0.0180924658733742,0.509606040036867,0.999999999912779
"18831","ENSG00000172738.11","TMEM217","protein_coding",0.0992392614589275,6.46244725399744,0,0.509613706811626,0.999999999912779
"16954","ENSG00000278907.1","AC005609.2","antisense",-0.0991469345001748,0.508337443892421,0,0.509665030204808,0.999999999912779
"8738","ENSG00000270659.1","AC079610.2","lincRNA",-0.0986687733771251,0.468596591238454,0,0.509668551418013,0.999999999912779
"13142","ENSG00000249700.8","SRD5A3-AS1","processed_transcript",-0.0992057726023367,4.38376936095456,0,0.50972060604799,0.999999999912779
"9231","ENSG00000229915.1","AC016999.1","antisense",-0.0988234867000825,1.14169064163847,0,0.509774292132158,0.999999999912779
"5290","ENSG00000229255.1","AC138089.1","lincRNA",-0.09860827261271,0.812266583328767,0,0.509783221619837,0.999999999912779
"6966","ENSG00000188886.3","ASTL","protein_coding",0.0988438133869887,1.36086379267388,0,0.509785450415332,0.999999999912779
"6545","ENSG00000233155.1","HMGA1P8","processed_pseudogene",-0.103154138760979,-1.48547220842167,-0.0313014028032645,0.509810423003083,0.999999999912779
"10179","ENSG00000068001.13","HYAL2","protein_coding",0.101549138748083,-1.31145152704372,0.0164114961113262,0.510185549885947,0.999999999912779
"3338","ENSG00000185499.16","MUC1","protein_coding",-0.0987096882120874,7.85415188889618,0,0.510234714461646,0.999999999912779
"1393","ENSG00000285649.1","AL357079.2","antisense",-0.0988330826174287,5.40625799671974,0,0.510475377030428,0.999999999912779
"13225","ENSG00000248336.1","HMGN1P11","processed_pseudogene",0.098496987042102,1.22915200741812,0,0.51053113289041,0.999999999912779
"2793","ENSG00000275585.2","AC241377.2","transcribed_unprocessed_pseudogene",-0.0986428402830612,8.64396105841376,0,0.510540366476657,0.999999999912779
